stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
10587,10587,"Sutherland Ave & 30th St",,  39.811021, -86.141682,,,0,
10588,10588,"30th St & Fall Creek Pkwy N Dr",,  39.810476, -86.143415,,,0,
10589,10589,"30th St & College Ave",,  39.810418, -86.145483,,,0,
10591,10591,"30th St & Ruckle St",,  39.810368, -86.148263,,,0,
10593,10593,"Central Ave & 30th St",,  39.810395, -86.149666,,,0,
10595,10595,"Central Ave & Fall Creek Pkwy N Dr",,  39.806368, -86.149641,,,0,
10596,10596,"Central Ave & 25th St",,  39.802843, -86.149609,,,0,
10599,10599,"Central Ave & 22nd St",,  39.797150, -86.149598,,,0,
10602,10602,"Central Ave & 19th St",,  39.792332, -86.149571,,,0,
10605,10605,"Fort Wayne Ave & 09th St",,  39.779309, -86.151330,,,0,
10606,10606,"Alabama St & Walnut St",,  39.776831, -86.152420,,,0,
10607,10607,"Alabama St & North St",,  39.775599, -86.152407,,,0,
10608,10608,"Alabama St & Michigan St",,  39.773539, -86.152485,,,0,
10617,10617,"Sutherland Ave & A J Brown Ave",,  39.816370, -86.136023,,,0,
10700,10700,"Fort Wayne Ave & Sahm St",,  39.779291, -86.151188,,,0,
10702,10702,"10th St & East St",,  39.780765, -86.148576,,,0,
10703,10703,"10th St & College Ave",,  39.780663, -86.145327,,,0,
10704,10704,"10th St & Massachusetts Ave",,  39.781171, -86.142555,,,0,
10706,10706,"10th St & Highland Ave",,  39.781187, -86.137403,,,0,
10707,10707,"10th St & Oriental St",,  39.781244, -86.135581,,,0,
10708,10708,"10th St & Arsenal Ave",,  39.781257, -86.133550,,,0,
10709,10709,"10th St & Newman St",,  39.781262, -86.131685,,,0,
10711,10711,"10th St & Woodruff Pl Middle D",,  39.781282, -86.128697,,,0,
10712,10712,"10th St & Woodruff Pl E Dr",,  39.781245, -86.127193,,,0,
10713,10713,"10th St & Jefferson Ave",,  39.781341, -86.123449,,,0,
10714,10714,"10th St & Keystone Ave",,  39.781304, -86.121915,,,0,
10716,10716,"10th St & Temple Ave",,  39.781300, -86.118667,,,0,
10717,10717,"10th St & Rural St",,  39.781343, -86.116842,,,0,
10718,10718,"10th St & Parker Ave",,  39.781357, -86.114475,,,0,
10719,10719,"10th St & Gray St",,  39.781369, -86.112063,,,0,
10720,10720,"10th St & Lasalle St",,  39.781380, -86.109971,,,0,
10722,10722,"10th St & Olney St",,  39.781388, -86.106456,,,0,
10724,10724,"10th St & Kealing Ave",,  39.781396, -86.104413,,,0,
10725,10725,"10th St & Bradley Ave",,  39.781410, -86.101371,,,0,
10726,10726,"10th St & Denny St",,  39.781413, -86.099756,,,0,
10727,10727,"10th St & Grant Ave",,  39.781431, -86.097788,,,0,
10729,10729,"10th St & Euclid Ave",,  39.781421, -86.095372,,,0,
10730,10730,"10th St & Linwood Ave",,  39.781446, -86.093120,,,0,
10731,10731,"10th St & Bosart Ave",,  39.781477, -86.090736,,,0,
10733,10733,"10th St & Dequincy St",,  39.781490, -86.087701,,,0,
10734,10734,"10th St & Riley Ave",,  39.781498, -86.086260,,,0,
10736,10736,"10th St & Emerson Ave",,  39.781513, -86.083731,,,0,
10738,10738,"10th St & Butler Ave",,  39.781527, -86.080681,,,0,
10739,10739,"10th St & Hawthorne Ln",,  39.781534, -86.078721,,,0,
10740,10740,"10th St & Irvington Ave",,  39.781543, -86.076739,,,0,
10741,10741,"Ritter Ave & 10th St",,  39.781969, -86.073696,,,0,
10742,10742,"Ritter Ave -1200 N",,  39.783451, -86.073701,,,0,
10743,10743,"Ritter Ave & 13th St",,  39.785145, -86.073718,,,0,
10744,10744,"1450 N Ritter Ave - Community Hosp East",,  39.787418, -86.073746,,,0,
10745,10745,"Ritter Ave & 16th St",,  39.788733, -86.073750,,,0,
10747,10747,"16th St & Lesley Ave",,  39.788897, -86.071552,,,0,
10748,10748,"16th St & Graham Ave",,  39.788908, -86.069260,,,0,
10750,10750,"16th St & Priscilla Ave",,  39.788911, -86.066805,,,0,
10751,10751,"16th St & Arlington Ave",,  39.788924, -86.064593,,,0,
10753,10753,"Arlington Ave & Village Plaza N Dr",,  39.786909, -86.064441,,,0,
10754,10754,"Arlington Ave & Village Plaza S Dr",,  39.785745, -86.064416,,,0,
10755,10755,"Arlington Ave & 12th St",,  39.784554, -86.064402,,,0,
10756,10756,"Arlington Ave & Eastridge Dr",,  39.783269, -86.064395,,,0,
10757,10757,"10th St & Arlington Ave",,  39.781597, -86.063727,,,0,
10758,10758,"10th St & Sheridan Ave",,  39.781668, -86.059856,,,0,
10759,10759,"10th St & Ridgeview Dr",,  39.781681, -86.057508,,,0,
10760,10760,"10th St & Edmondson Ave",,  39.781719, -86.050235,,,0,
10761,10761,"10th St - 6900 E",,  39.781724, -86.047058,,,0,
10762,10762,"10th St & Shadeland Ave",,  39.781734, -86.044859,,,0,
10764,10764,"10th St & Shortridge Rd",,  39.781733, -86.041675,,,0,
10765,10765,"Shortridge Rd - 900 N",,  39.780806, -86.040752,,,0,
10766,10766,"Shortridge Rd - 800 N-USPS",,  39.779941, -86.040743,,,0,
10770,10770,"10th St & Hartman Dr",,  39.781821, -86.039209,,,0,
10771,10771,"10th St & Sadlier Dr",,  39.781834, -86.036950,,,0,
10772,10772,"10th St & Payton Ave",,  39.781854, -86.032972,,,0,
10773,10773,"10th St & Carroll White Dr",,  39.781867, -86.029108,,,0,
10774,10774,"10th St & Franklin Rd",,  39.781858, -86.026653,,,0,
10776,10776,"10th St & Cecil Ave",,  39.781901, -86.023216,,,0,
10778,10778,"10th St & Eaton Ave",,  39.781898, -86.019863,,,0,
10779,10779,"10th St & Fenton Ave",,  39.781917, -86.018228,,,0,
10780,10780,"10th St & Harbison Ave",,  39.781950, -86.014926,,,0,
10781,10781,"10th St & Bazil Ave",,  39.782007, -86.011958,,,0,
10782,10782,"10th St & Post Rd",,  39.782013, -86.008977,,,0,
10783,10783,"10th St - 9150 E",,  39.782053, -86.006625,,,0,
10784,10784,"10th St & Wittfield St",,  39.782090, -86.004027,,,0,
10785,10785,"10th St & Bonar Ave",,  39.782124, -86.001836,,,0,
10786,10786,"10th St & Delbrick Ln",,  39.782151, -85.999046,,,0,
10788,10788,"10th St & Hathaway Dr",,  39.782182, -85.995972,,,0,
10789,10789,"10th St & Mitthoefer Rd",,  39.782201, -85.991187,,,0,
10790,10790,"Mitthoefer Rd & 10th St",,  39.781544, -85.990479,,,0,
10791,10791,"E Washington  St - Sam's Club",,  39.774980, -85.974267,,,0,
10792,10792,"E Washington St & German Church Rd - Marsh",,  39.774931, -85.972157,,,0,
10793,10793,"Mitthoefer Rd & Michigan St",,  39.778657, -85.990234,,,0,
10794,10794,"Mitthoefer Rd & Michigan St",,  39.778670, -85.990469,,,0,
10795,10795,"10th St & Mitthoefer Rd",,  39.782383, -85.991063,,,0,
10796,10796,"10th St & Hathaway Dr",,  39.782235, -85.995631,,,0,
10798,10798,"10th St & Schleicher Ave",,  39.782199, -85.998854,,,0,
10799,10799,"10th St & Bonar Ave",,  39.782179, -86.001712,,,0,
10800,10800,"10th St & Wittfield St",,  39.782109, -86.004259,,,0,
10801,10801,"10th St - 9200 E",,  39.782150, -86.006237,,,0,
10802,10802,"10th St & Post Rd",,  39.782147, -86.010020,,,0,
10804,10804,"10th St & Routiers Ave",,  39.782049, -86.013577,,,0,
10805,10805,"10th St & Fenton Ave",,  39.782014, -86.017908,,,0,
10806,10806,"10th St & Eaton Ave",,  39.781995, -86.019555,,,0,
10808,10808,"10th St & Cecil Ave",,  39.781963, -86.022828,,,0,
10810,10810,"10th St & Franklin Rd",,  39.781939, -86.026027,,,0,
10811,10811,"10th St & Carroll White Dr",,  39.781912, -86.029475,,,0,
10812,10812,"10th St & Payton Ave",,  39.781908, -86.033353,,,0,
10813,10813,"10th St & Mitchner Ave",,  39.781894, -86.035235,,,0,
10814,10814,"10th St & Hartman Dr",,  39.781879, -86.039028,,,0,
10815,10815,"10th St & Shortridge Rd",,  39.781883, -86.040444,,,0,
10816,10816,"10th St -7100 E",,  39.781834, -86.042910,,,0,
10817,10817,"10th St - 6900 E",,  39.781828, -86.047236,,,0,
10818,10818,"10th St & Edmondson Ave",,  39.781776, -86.050538,,,0,
10819,10819,"10th St & Ridgeview Dr",,  39.781731, -86.057277,,,0,
10820,10820,"10th St & Sheridan Ave",,  39.781711, -86.059326,,,0,
10821,10821,"10th St & Arlington Ave",,  39.781725, -86.063924,,,0,
10822,10822,"Arlington Ave & 11th St",,  39.782523, -86.064156,,,0,
10823,10823,"Arlington Ave & 12th St",,  39.784352, -86.064177,,,0,
10824,10824,"Arlington Ave & Village Plaza S Dr",,  39.785820, -86.064239,,,0,
10825,10825,"Arlington Ave & 14th St",,  39.787168, -86.064243,,,0,
10826,10826,"16th St & Arlington Ave",,  39.789041, -86.064862,,,0,
10827,10827,"16th St & Priscilla Ave",,  39.789007, -86.066577,,,0,
10829,10829,"16th St & Graham Ave",,  39.789002, -86.068947,,,0,
10830,10830,"16th St & Lesley Ave",,  39.788991, -86.071271,,,0,
10831,10831,"Ritter Ave & 16th St",,  39.787447, -86.073934,,,0,
10832,10832,"Ritter Ave & 13th St",,  39.785408, -86.073880,,,0,
10833,10833,"Ritter Ave -1100 N",,  39.783519, -86.073865,,,0,
10834,10834,"Ritter Ave & 10th St",,  39.782169, -86.073825,,,0,
10835,10835,"10th St & Irvington Ave",,  39.781651, -86.076462,,,0,
10836,10836,"10th St & Hawthorne Ln",,  39.781631, -86.078981,,,0,
10838,10838,"10th St & Leland Ave",,  39.781614, -86.081682,,,0,
10839,10839,"10th St & Emerson Ave",,  39.781603, -86.082987,,,0,
10841,10841,"10th St & Riley Ave",,  39.781582, -86.085827,,,0,
10842,10842,"10th St & Dequincy St",,  39.781582, -86.087325,,,0,
10844,10844,"10th St & Bosart Ave",,  39.781555, -86.090381,,,0,
10845,10845,"10th St & Linwood Ave",,  39.781547, -86.092559,,,0,
10846,10846,"10th St & Euclid Ave",,  39.781534, -86.094448,,,0,
10847,10847,"10th St & Gladstone Ave",,  39.781523, -86.096785,,,0,
10848,10848,"10th St & Grant Ave",,  39.781518, -86.098038,,,0,
10849,10849,"10th St & Denny St",,  39.781514, -86.099892,,,0,
10850,10850,"10th St & Sherman Dr",,  39.781501, -86.101966,,,0,
10851,10851,"10th St & Ewing St",,  39.781482, -86.104659,,,0,
10852,10852,"10th St & Olney St",,  39.781469, -86.107367,,,0,
10853,10853,"10th St & Lasalle St",,  39.781459, -86.109477,,,0,
10854,10854,"10th St & Gray St",,  39.781454, -86.111334,,,0,
10855,10855,"10th St & Parker Ave",,  39.781437, -86.113650,,,0,
10857,10857,"10th St & Rural St",,  39.781430, -86.116141,,,0,
10858,10858,"10th St & Temple Ave",,  39.781409, -86.118717,,,0,
10859,10859,"10th St & Keystone Ave",,  39.781395, -86.121048,,,0,
10860,10860,"10th St & Jefferson Ave",,  39.781383, -86.123342,,,0,
10861,10861,"10th St & Woodruff Pl E Dr",,  39.781375, -86.126733,,,0,
10862,10862,"10th St & Sterling St",,  39.781360, -86.128569,,,0,
10864,10864,"10th St & Newman St",,  39.781332, -86.131270,,,0,
10865,10865,"10th St & Arsenal Ave",,  39.781362, -86.132764,,,0,
10866,10866,"10th St & Oriental St",,  39.781311, -86.135265,,,0,
10867,10867,"10th St & Brookside Ave",,  39.781340, -86.136924,,,0,
10868,10868,"10th St & Massachusetts Ave",,  39.781351, -86.138934,,,0,
10869,10869,"10th St & Bellefontaine St",,  39.781304, -86.142908,,,0,
10870,10870,"10th St & College Ave",,  39.780772, -86.144854,,,0,
10871,10871,"10th St & East St",,  39.780850, -86.148623,,,0,
10884,10884,"10th St & Porto Alegre",,  39.779658, -86.187447,,,0,
10885,10885,"10th St & White River Pkwy W Dr",,  39.780868, -86.191800,,,0,
10886,10886,"10th St & Miley Ave",,  39.780836, -86.192893,,,0,
10888,10888,"10th St & Belmont Ave",,  39.780806, -86.197023,,,0,
10890,10890,"10th St & Pershing Ave",,  39.780796, -86.199307,,,0,
10891,10891,"10th St & Mount St",,  39.780773, -86.201809,,,0,
10892,10892,"10th St & King Ave",,  39.780764, -86.203751,,,0,
10893,10893,"10th St & Holmes Ave",,  39.780733, -86.205071,,,0,
10894,10894,"10th St & Winfield Ave",,  39.780735, -86.207156,,,0,
10895,10895,"10th St & Sharon Ave",,  39.780719, -86.208227,,,0,
10896,10896,"10th St & Concord Ct",,  39.780681, -86.210461,,,0,
10897,10897,"10th St & Goodlet Ave",,  39.780655, -86.211770,,,0,
10898,10898,"10th St & Centennial St",,  39.780634, -86.213346,,,0,
10899,10899,"10th St & Alton Ave",,  39.780584, -86.216965,,,0,
10901,10901,"10th St & Exeter Ave",,  39.780536, -86.219651,,,0,
10902,10902,"10th St & Somerset Ave",,  39.780499, -86.222155,,,0,
10903,10903,"10th St & Luett Ave",,  39.780476, -86.224030,,,0,
10904,10904,"10th St & Mc Clure St",,  39.780455, -86.226766,,,0,
10905,10905,"10th St - 4400 W",,  39.780382, -86.231576,,,0,
10907,10907,"10th St - 4600 W",,  39.780983, -86.237393,,,0,
10908,10908,"10th St & Main St",,  39.780224, -86.239705,,,0,
10909,10909,"10th St & Winton Ave",,  39.780127, -86.243899,,,0,
10917,10917,"16th St & Gerrard Ave",,  39.787371, -86.249500,,,0,
10918,10918,"16th St & Beeler Ave",,  39.787332, -86.251795,,,0,
10919,10919,"16th St & Norfolk St",,  39.787269, -86.253926,,,0,
10920,10920,"16th St & Whitcomb Ave",,  39.787234, -86.256459,,,0,
10921,10921,"Cunningham Rd & Cadillac Dr",,  39.788674, -86.258969,,,0,
10922,10922,"Cunningham Rd & 18th St",,  39.790864, -86.260155,,,0,
10923,10923,"Cunningham Rd & Clark Rd",,  39.793558, -86.261631,,,0,
10924,10924,"Cunningham Rd & Speedway Dr",,  39.794847, -86.262328,,,0,
10925,10925,"Cunningham Rd & Augusta Dr N",,  39.796073, -86.263158,,,0,
10926,10926,"Cunningham Rd & Private Dr",,  39.797748, -86.264702,,,0,
10927,10927,"Parkwood Dr - Speedway Center",,  39.800183, -86.264674,,,0,
10928,10928,"25th St & Parkwood Dr",,  39.801731, -86.265228,,,0,
10930,10930,"25th St & Shopping Center Dr - 6200 W",,  39.802235, -86.268147,,,0,
10931,10931,"25th St & High School Rd",,  39.802825, -86.269676,,,0,
10932,10932,"High School Rd & Hickorywood Ct",,  39.804817, -86.269846,,,0,
10933,10933,"High School Rd & Hollister Dr",,  39.807302, -86.269897,,,0,
10934,10934,"High School Rd & 30th St",,  39.809127, -86.269920,,,0,
10935,10935,"High School Rd & Columbine Dr",,  39.811598, -86.269973,,,0,
10936,10936,"High School Rd & Thistle Dr",,  39.814592, -86.270049,,,0,
10937,10937,"High School Rd & 34th St",,  39.816061, -86.270073,,,0,
10938,10938,"High School Rd & 35th Pl",,  39.818163, -86.270109,,,0,
10939,10939,"High School Rd & Monarch Cir",,  39.819116, -86.270128,,,0,
10940,10940,"High School Rd & Ashway Dr",,  39.822061, -86.270179,,,0,
10941,10941,"High School Rd & Shopping Center Dr - Home Depot",,  39.825243, -86.270228,,,0,
10942,10942,"Westhaven Dr & Private Dr",,  39.827121, -86.271736,,,0,
10943,10943,"Glenarm Dr & Gateway Dr",,  39.827796, -86.273921,,,0,
10944,10944,"Gateway Dr & High School Rd",,  39.828584, -86.271300,,,0,
10945,10945,"High School Rd & 38th St",,  39.824781, -86.270427,,,0,
10946,10946,"High School Rd & Ashway Dr",,  39.822274, -86.270349,,,0,
10948,10948,"High School Rd & Monarch Dr",,  39.819881, -86.270302,,,0,
10950,10950,"High School Rd & 34th St",,  39.816477, -86.270226,,,0,
10951,10951,"High School Rd & Thistle Dr",,  39.814635, -86.270203,,,0,
10952,10952,"High School Rd & Columbine Dr",,  39.811901, -86.270143,,,0,
10953,10953,"High School Rd & 30th St",,  39.809447, -86.270097,,,0,
10954,10954,"High School Rd & Hollister Dr",,  39.807605, -86.270059,,,0,
10955,10955,"High School Rd & Embassy Row",,  39.804616, -86.270008,,,0,
10956,10956,"25th St & High School Rd",,  39.802566, -86.268777,,,0,
10957,10957,"25th St - 6150 W",,  39.801747, -86.267517,,,0,
10958,10958,"25th St & Parkwood Dr",,  39.801653, -86.264957,,,0,
10959,10959,"Parkwood Dr- Speedway Center",,  39.800097, -86.264794,,,0,
10960,10960,"Cunningham Rd - 2200 N",,  39.797561, -86.264676,,,0,
10961,10961,"Cunningham Rd & Augusta Dr N",,  39.796435, -86.263638,,,0,
10962,10962,"Cunningham Rd & Clark Rd",,  39.793573, -86.261780,,,0,
10963,10963,"Cunningham Rd & Buick Dr",,  39.790899, -86.260330,,,0,
10964,10964,"Cunningham Rd & Cadillac Dr",,  39.788300, -86.258938,,,0,
10965,10965,"16th St & Whitcomb Ave",,  39.787131, -86.256248,,,0,
10966,10966,"16th St & Norfolk St",,  39.787169, -86.254167,,,0,
10967,10967,"16th St & Biltmore Ave",,  39.787191, -86.252064,,,0,
10968,10968,"16th St & Lynhurst Dr",,  39.787220, -86.250004,,,0,
10969,10969,"16th St & Winton Ave",,  39.787248, -86.247812,,,0,
10975,10975,"10th St & Allison Ave",,  39.780056, -86.248712,,,0,
10976,10976,"10th St & Norfolk St",,  39.780001, -86.253163,,,0,
10977,10977,"10th St & Whitcomb Ave",,  39.779930, -86.256788,,,0,
10978,10978,"10th St & Mount Auburn Dr",,  39.779775, -86.263006,,,0,
10979,10979,"10th St & Farley Dr",,  39.779561, -86.275561,,,0,
10980,10980,"10th St & Bauman St",,  39.779505, -86.278933,,,0,
10981,10981,"10th St & Chapel Hill Rd",,  39.779413, -86.283892,,,0,
10982,10982,"Girls School Rd & 10th St",,  39.778591, -86.289293,,,0,
10983,10983,"Girls School Rd & Halsted Dr",,  39.772208, -86.289228,,,0,
10984,10984,"Cranston Dr & Welcome Way Blvd E",,  39.769566, -86.291574,,,0,
10985,10985,"Welcome Way Blvd W & Private Dr",,  39.768610, -86.292266,,,0,
10986,10986,"Welcome Way Blvd W & Rockleigh Ave",,  39.766571, -86.291547,,,0,
10987,10987,"Rockville Rd & Girls School Rd",,  39.764398, -86.290310,,,0,
10988,10988,"Rockville Rd & Rockleigh Ave",,  39.764345, -86.293426,,,0,
10994,10994,"Rockville Rd & Raceway Rd",,  39.763835, -86.326568,,,0,
10995,10995,"Raceway Rd & Broken Arrow Rd",,  39.769102, -86.326806,,,0,
10996,10996,"Raceway Rd & 10th St",,  39.778227, -86.326758,,,0,
10997,10997,"10th St & Winding Brook Pkwy",,  39.778648, -86.323777,,,0,
10998,10998,"10th St & Ardsley Dr",,  39.778864, -86.311106,,,0,
10999,10999,"10th St & Country Club Rd",,  39.778898, -86.306975,,,0,
11000,11000,"10th St & Transfer Dr",,  39.778997, -86.298903,,,0,
11001,11001,"10th St & Chapelwood Blvd",,  39.779065, -86.293987,,,0,
11002,11002,"10th St & Girls School Rd",,  39.779179, -86.288096,,,0,
11003,11003,"10th St & Chapel Hill Rd",,  39.779246, -86.284417,,,0,
11004,11004,"10th St & Bauman St",,  39.779363, -86.278807,,,0,
11005,11005,"10th St & Farley Dr",,  39.779405, -86.276036,,,0,
11006,11006,"10th St & Beachway Dr",,  39.779559, -86.264862,,,0,
11007,11007,"10th St & Whitcomb Ave",,  39.779775, -86.257086,,,0,
11008,11008,"10th St & Norfolk St",,  39.779848, -86.253478,,,0,
11009,11009,"10th St & Lynhurst Dr",,  39.779937, -86.249974,,,0,
11010,11010,"10th St & Allison Ave",,  39.779970, -86.247705,,,0,
11011,11011,"10th St & Cossell Rd",,  39.780016, -86.244691,,,0,
11012,11012,"10th St & Main St",,  39.780085, -86.241198,,,0,
11014,11014,"10th St - 4600 W",,  39.780842, -86.237435,,,0,
11016,11016,"10th St - 4400 W",,  39.780202, -86.232012,,,0,
11017,11017,"10th St & Mc Clure St",,  39.780283, -86.227081,,,0,
11018,11018,"10th St & Luett Ave",,  39.780315, -86.224488,,,0,
11019,11019,"10th St & Somerset Ave",,  39.780384, -86.222200,,,0,
11020,11020,"10th St & Exeter Ave",,  39.780406, -86.219810,,,0,
11022,11022,"10th St & Tibbs Ave",,  39.780475, -86.216295,,,0,
11023,11023,"10th St & Centennial St",,  39.780528, -86.213282,,,0,
11024,11024,"10th St & Goodlet Ave",,  39.780544, -86.212043,,,0,
11025,11025,"10th St & Concord St",,  39.780569, -86.210788,,,0,
11026,11026,"10th St & Arnolda Ave",,  39.780590, -86.209432,,,0,
11027,11027,"10th St & Haugh St",,  39.780617, -86.207692,,,0,
11028,11028,"10th St & Holmes Ave",,  39.780638, -86.205419,,,0,
11029,11029,"10th St & Belleview Pl",,  39.780654, -86.203267,,,0,
11030,11030,"10th St & Tremont St",,  39.780674, -86.201271,,,0,
11031,11031,"10th St & Pershing Ave",,  39.780686, -86.199944,,,0,
11033,11033,"10th St & Belmont Ave",,  39.780698, -86.196713,,,0,
11034,11034,"10th St & Lynn St",,  39.780711, -86.194987,,,0,
11035,11035,"10th St & Miley Ave",,  39.780717, -86.193183,,,0,
11036,11036,"10th St & White River Pkwy W Dr",,  39.780703, -86.191984,,,0,
11046,11046,"Girls School Rd & St Clair St",,  39.775838, -86.289250,,,0,
11047,11047,"Rockville Rd - 8200 W - Kroger",,  39.764281, -86.305726,,,0,
11048,11048,"Rockville Rd & Richie Ave",,  39.764029, -86.316577,,,0,
11049,11049,"Raceway Rd & Mariwood Pkwy",,  39.774715, -86.326871,,,0,
11050,11050,"10th St & Lansdowne Rd",,  39.778797, -86.315755,,,0,
11051,11051,"10th St & Pleasant Run Pkwy S Dr",,  39.781758, -86.054929,,,0,
11052,11052,"10th St & Park Ave",,  39.780857, -86.147534,,,0,
11053,11053,"Lynhurst Dr & 13th St",,  39.783801, -86.250754,,,0,
11054,11054,"Lynhurst Dr & 11th St",,  39.781578, -86.250718,,,0,
11055,11055,"Lynhurst Dr & Ford St",,  39.780739, -86.250529,,,0,
11056,11056,"Lynhurst Dr & 13th St",,  39.783583, -86.250589,,,0,
11057,11057,"Lynhurst Dr & 14th St",,  39.784955, -86.250618,,,0,
11058,11058,"Lynhurst Dr & 14th St",,  39.785789, -86.250796,,,0,
11059,11059,"Rockville Rd & Transfer Dr",,  39.764327, -86.299274,,,0,
11060,11060,"Country Club Rd & Frito Lay Dr",,  39.765606, -86.307930,,,0,
