,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location,stop_x,stop_y
1042,4980,4980,Carling & Allied (WB),This stop (#4980) is westbound on the 2100 block of Carling Dr farside Allied Dr,43.031454,-89.459375,MMT,CMAD,0,,1,270.0,1,Carling,2100,Allied,592809.5685879918,730303.9868772319
1043,4981,4981,Fish Hatchery & Cahill (NB),This stop (#4981) is northbound on the 3399 block of Fish Hatchery Rd nearside Cahill Main,43.016133,-89.422845,MMT,CFIT,0,,3,0.0,0,Fish Hatchery,3399,Cahill,595673.4790954101,728419.463344323
1044,4984,4984,Fitchrona & Kapec (WB),This stop (#4984) is westbound on the 3021 block of Fitchrona Rd farside Kapec Rd,43.018924,-89.476255,MMT,CFIT,0,,1,270.0,1,Fitchrona,3021,Kapec,591350.66488666,728999.2667626522
1045,4986,4986,Crawford & Whenona (WB),This stop (#4986) is westbound on the 4300 block of Crawford Dr farside Whenona Dr,43.032315,-89.448938,MMT,CMAD,0,,1,270.0,1,Crawford,4300,Whenona,593663.8055041858,730346.7122211889
1046,4990,4990,Crescent & Allied (WB),This stop (#4990) is westbound on the 4898 block of Crescent Rd nearside Allied Dr,43.024883,-89.459372,MMT,CMAD,0,,3,270.0,0,Crescent,4898,Allied,592764.3658675938,729574.8174751943
1047,4993,4993,King James & Anton (NB),This stop (#4993) is northbound on the 2999 block of King James Way farside Anton Dr,43.019435,-89.4739,MMT,CFIT,0,,1,0.0,1,King James,2999,Anton,591545.6557005309,729043.9990339894
1048,4995,4995,Mckee & Kapec (EB),This stop (#4995) is eastbound on the 6201 block of Mckee Rd nearside Kapec Dr,43.015415,-89.476043,MMT,CFIT,0,,3,90.0,0,Mckee,6201,Kapec,591343.5495502935,728608.8201089452
1049,4999,4999,Brendan & Mickelson (EB),This stop (#4999) is eastbound on the 5301 block of Brendan Ave nearside Mickelson Pkwy,43.014029,-89.428408,MMT,CFIT,0,,3,90.0,0,Brendan,5301,Mickelson,595206.7424834624,728213.9878907194
1050,5105,5105,Northland & Mandrake (EB),This stop (#5105) is eastbound on the 1099 block of Northland Dr nearside Mandrake Rd,43.14502,-89.378184,MMT,CMAD,0,,3,90.0,1,Northland,1099,Mandrake,600181.5211701847,742499.4065055767
1051,5107,5107,Burning Wood & Arapahoe (EB),This stop (#5107) is eastbound on the 1209 block of Burning Wood Way nearside Arapahoe Ln,43.155137,-89.374741,MMT,CMAD,0,,3,90.0,0,Burning Wood,1209,Arapahoe,600529.6339279115,743605.1220772872
1052,5109,5109,Northport & Dryden (EB),This stop (#5109) is eastbound on the 1901 block of Northport Dr farside Dryden Dr,43.12877,-89.358748,MMT,CMAD,0,,1,90.0,1,Northport,1901,Dryden,601648.1469687138,740599.412854006
1053,5125,5125,N Sherman & Logan (NB),This stop (#5125) is northbound on the 1499 block of Sherman Ave (N) nearside Logan St,43.116255,-89.363627,MMT,CMAD,0,,3,0.0,1,N Sherman,1499,Logan,601167.3110814437,739234.6496332661
1054,5126,5126,Menomonie & Chinook (WB),This stop (#5126) is westbound on the 1000 block of Menomonie Ln nearside Chinook Ln,43.152962,-89.378216,MMT,CMAD,0,,3,270.0,0,Menomonie,1000,Chinook,600232.9699759143,743381.0055445062
1055,5127,5127,School & Havey (NB),This stop (#5127) is northbound on the 4299 block of School Rd nearside Havey Rd,43.140894,-89.382808,MMT,CMAD,0,,3,0.0,1,School,4299,Havey,599778.2940587713,742064.4991566759
1056,5138,5138,Northport & Northside Town (WB),This stop (#5138) is westbound on the 1800 block of Northport Dr opposite Northside Town Center,43.130016,-89.361119,MMT,CMAD,0,,4,270.0,1,Northport,1800,Northside Town,601464.1917863607,740749.4522772075
1057,5142,5142,Troy & Forster (WB),This stop (#5142) is westbound on the 1400 block of Troy Dr nearside Forster Dr,43.133799,-89.373212,MMT,CMAD,0,,3,270.0,1,Troy,1400,Forster,600508.5981829948,741229.3351513727
1058,5143,5143,Packers & International (NB),This stop (#5143) is northbound on the 2201 block of Packers Ave farside International Ln,43.121847,-89.354913,MMT,CMAD,0,,1,0.0,1,Packers,2201,International,601912.4677535042,739812.0706725763
1059,5149,5149,Northport & Troy (EB),This stop (#5149) is eastbound on the 1499 block of Northport Dr nearside Troy Dr,43.133843,-89.371235,MMT,CMAD,0,,3,90.0,1,Northport,1499,Troy,600669.3137624394,741224.3946158596
1060,5162,5162,N Sherman & Northport (SB),This stop (#5162) is southbound on the 2900 block of Sherman Ave (N) farside Northport Dr,43.130277,-89.363664,MMT,CMAD,0,,1,180.0,1,N Sherman,2900,Northport,601259.4428446491,740791.0408884776
1061,5164,5164,Northport & Dryden (WB),This stop (#5164) is westbound on the 1900 block of Northport Dr nearside Dryden Dr,43.129128,-89.358711,MMT,CMAD,0,,3,270.0,1,Northport,1900,Dryden,601653.5759719128,740638.9618575306
1062,5173,5173,School & Fulton (NB),This stop (#5173) is northbound on the 4599 block of School Rd nearside Fulton Ln,43.143723,-89.382732,MMT,CMAD,0,,3,0.0,0,School,4599,Fulton,599803.7287092931,742378.0932797575
1063,5178,5178,Troy & Goodland (WB),This stop (#5178) is westbound on the 1198 block of Troy Dr farside Goodland Dr,43.133855,-89.377734,MMT,CMAD,0,,1,270.0,1,Troy,1198,Goodland,600142.058617779,741258.0351006372
1064,5193,5193,N Sherman & Schlimgen (NB),This stop (#5193) is northbound on the 1799 block of Sherman Ave (N) nearside Schlimgen Ave,43.118762,-89.3636,MMT,CMAD,0,,3,0.0,1,N Sherman,1799,Schlimgen,601186.5114741488,739512.749335756
1065,5197,5197,Troy & North (NB),This stop (#5197) is northbound on the 2 block of Troy Dr nearside North Rd,43.134773,-89.396996,MMT,CMAD,0,,3,0.0,1,Troy,2,North,598585.4027628582,741455.9244119903
1066,5203,5203,Green & Meadow Ridge (NB),This stop (#5203) is northbound on the 4101 block of Green Ave nearside Meadow Ridge Ln,43.137513,-89.397687,MMT,CMAD,0,,3,0.0,0,Green,4101,Meadow Ridge,598548.0550256441,741763.4653283687
1067,5214,5214,Manitowish & Comanche (SB),This stop (#5214) is southbound on the 5500 block of Manitowish Way nearside Comanche Way,43.15656,-89.372355,MMT,CMAD,0,,3,180.0,0,Manitowish,5500,Comanche,600732.8388380263,743751.1998223901
1068,5228,5228,Packers & Manley (SB),This stop (#5228) is southbound on the 2398 block of Packers Ave farside Manley St,43.123674,-89.355343,MMT,CMAD,0,,1,180.0,1,Packers,2398,Manley,601889.9440232634,740016.9680353237
1069,5230,5230,Wheeler & N Sherman (WB),This stop (#5230) is westbound on the 1698 block of Wheeler Rd farside Sherman Ave (N),43.147485,-89.363266,MMT,CMAD,0,,1,270.0,0,Wheeler,1698,N Sherman,601408.4823954483,742698.8944221173
1070,5236,5236,N Sherman & Tennyson (SB),This stop (#5236) is southbound on the 3800 block of Sherman Ave (N) nearside Tennyson Ln,43.134932,-89.363512,MMT,CMAD,0,,3,180.0,0,N Sherman,3800,Tennyson,601303.3591776794,741306.9184818057
1071,5244,5244,Packers & Tennyson (SB),This stop (#5244) is southbound on the 3798 block of Packers Ave farside Tennyson Ln,43.1344,-89.355518,MMT,CMAD,0,,1,180.0,1,Packers,3798,Tennyson,601948.3939595299,741208.2551076647
1072,5253,5253,N Sherman & Delaware (NB),This stop (#5253) is northbound on the 4613 block of Sherman Ave (N) farside Delaware Blvd,43.143044,-89.362911,MMT,CMAD,0,,1,0.0,0,N Sherman,4613,Delaware,601407.154309063,742204.2472846915
1073,5260,5260,Troy & Crosswalk (WB),This stop (#5260) is westbound on the 1000 block of Troy Dr adjacent Crosswalk,43.133856,-89.380576,MMT,CMAD,0,,2,270.0,1,Troy,1000,Crosswalk,599911.4629443706,741272.2880056042
1074,5287,5287,Delaware & N Sherman (EB),This stop (#5287) is eastbound on the 1699 block of Delaware Blvd nearside Sherman Ave (N),43.142462,-89.363406,MMT,CMAD,0,,3,90.0,1,Delaware,1699,N Sherman,601363.0467960543,742142.1086323403
1075,5295,5295,Comanche & Wheeler (NB),This stop (#5295) is northbound on the 5095 block of Comanche Way farside Wheeler Rd,43.148922,-89.372039,MMT,CMAD,0,,1,0.0,0,Comanche,5095,Wheeler,600706.5584444487,742901.9228428577
1076,5299,5299,Wheeler & Delaware (EB),This stop (#5299) is eastbound on the 1201 block of Wheeler Rd farside Delaware Blvd,43.148216,-89.375092,MMT,CMAD,0,,1,90.0,0,Wheeler,1201,Delaware,600454.0964481772,742838.7382934196
1077,5304,5304,N Sherman & Farragut (SB),This stop (#5304) is southbound on the 1698 block of Sherman Ave (N) farside Farragut St,43.117446,-89.36391,MMT,CMAD,0,,1,180.0,1,N Sherman,1698,Farragut,601152.4219786501,739368.2341855923
1078,5306,5306,Londonderry & Dryden (WB),This stop (#5306) is westbound on the 1900 block of Londonderry Dr nearside Dryden Dr,43.129943,-89.358327,MMT,CMAD,0,,3,270.0,1,Londonderry,1900,Dryden,601690.2606263922,740727.5111598703
1079,5320,5320,Packers & Elka (SB),This stop (#5320) is southbound on the 2600 block of Packers Ave nearside Elka Ln,43.125832,-89.355489,MMT,CMAD,0,,3,180.0,1,Packers,2600,Elka,601892.7122034974,740257.1949095662
1080,5335,5335,Tennyson & N Sherman (EB),This stop (#5335) is eastbound on the 1701 block of Tennyson Ln farside Sherman Ave (N),43.134771,-89.363178,MMT,CMAD,0,,1,90.0,1,Tennyson,1701,N Sherman,601329.3678348041,741287.3933411555
1081,5342,5342,Troy & Karstens (WB),This stop (#5342) is westbound on the 716 block of Troy Dr farside Karstens Dr (E),43.133875,-89.386296,MMT,CMAD,0,,1,270.0,1,Troy,716,Karstens,599447.4679370008,741302.8843722398
1082,5346,5346,Northport & Warner Park (WB),This stop (#5346) is westbound on the 1650 block of Northport Dr opposite Warner Park Lot,43.132561,-89.367294,MMT,CMAD,0,,4,270.0,1,Northport,1650,Warner Park,600980.3881109855,741062.5419081408
1083,5347,5347,Wheeler & Golf View (EB),This stop (#5347) is eastbound on the 1601 block of Wheeler Rd farside Golf View Rd,43.147541,-89.367122,MMT,CMAD,0,,1,90.0,0,Wheeler,1601,Golf View,601096.0524849006,742724.2384563086
1084,5349,5349,Wheeler & Comanche (EB),This stop (#5349) is eastbound on the 1301 block of Wheeler Rd farside Comanche Way,43.148187,-89.371632,MMT,CMAD,0,,1,90.0,0,Wheeler,1301,Comanche,600734.5795679353,742818.3270433061
1085,5356,5356,Londonderry & Packers (WB),This stop (#5356) is westbound on the 2098 block of Londonderry Dr farside Packers Ave,43.130228,-89.355707,MMT,CMAD,0,,1,270.0,1,Londonderry,2098,Packers,601904.7980763875,740746.1622300029
1086,5358,5358,N Sherman & Melrose (SB),This stop (#5358) is southbound on the 2298 block of Sherman Ave (N) farside Melrose St,43.12289,-89.363794,MMT,CMAD,0,,1,180.0,1,N Sherman,2298,Melrose,601198.773784667,739971.8498694616
1087,5366,5366,Northport & N Sherman (WB),This stop (#5366) is westbound on the 1698 block of Northport Dr farside Sherman Ave (N),43.131002,-89.363774,MMT,CMAD,0,,1,270.0,1,Northport,1698,N Sherman,601255.4357380078,740872.0499842032
1088,5370,5370,School & Northland (SB),This stop (#5370) is southbound on the 4798 block of School Rd farside Northland Dr,43.145819,-89.382941,MMT,CMAD,0,,1,180.0,0,School,4798,Northland,599801.0499253988,742611.7559252687
1089,5382,5382,N Sherman & Trailsway (SB),This stop (#5382) is southbound on the 2600 block of Sherman Ave (N) nearside Trailsway,43.126256,-89.363729,MMT,CMAD,0,,3,180.0,1,N Sherman,2600,Trailsway,601226.8865829206,740345.0975464734
1090,5385,5385,N Sherman & Mayfield (NB),This stop (#5385) is northbound on the 4299 block of Sherman Ave (N) farside Mayfield Ln,43.140492,-89.363013,MMT,CMAD,0,,1,0.0,0,N Sherman,4299,Mayfield,601381.5666068984,741921.518892242
1091,5397,5397,Knutson & Northport (EB),This stop (#5397) is eastbound on the 399 block of Knutson Dr nearside Northport Dr,43.141738,-89.392569,MMT,CMAD,0,,3,90.0,1,Knutson,399,Northport,598992.1376668932,742206.8179454255
1092,5407,5407,N Sherman & Melrose (NB),This stop (#5407) is northbound on the 2301 block of Sherman Ave (N) farside Melrose St,43.123436,-89.363497,MMT,CMAD,0,,1,0.0,1,N Sherman,2301,Melrose,601226.581731845,740030.9732364696
1093,5411,5411,Delaware & Dakota (EB),This stop (#5411) is eastbound on the 1599 block of Delaware Blvd nearside Dakota Dr,43.143306,-89.368114,MMT,CMAD,0,,3,90.0,1,Delaware,1599,Dakota,600986.8189827679,742259.1400025138
1094,5414,5414,Northport & Troy (WB),This stop (#5414) is westbound on the 1434 block of Northport Dr farside Troy Dr,43.13421,-89.371185,MMT,CMAD,0,,1,270.0,1,Northport,1434,Troy,600675.8646498027,741264.877242627
1095,5420,5420,Packers & Schlimgen (SB),This stop (#5420) is southbound on the 1798 block of Packers Ave farside Schlimgen Ave,43.118418,-89.355287,MMT,CMAD,0,,1,180.0,1,Packers,1798,Schlimgen,601858.8893224306,739433.3599674169
1096,5421,5421,Northport & School (EB),This stop (#5421) is eastbound on the 899 block of Northport Dr nearside School Rd,43.137948,-89.383316,MMT,CMAD,0,,3,90.0,1,Northport,899,School,599717.0116111378,741740.0720679057
1097,5432,5432,N Sherman & Lake View (SB),This stop (#5432) is southbound on the 4100 block of Sherman Ave (N) nearside Lake View Ave,43.137341,-89.363411,MMT,CMAD,0,,3,180.0,1,N Sherman,4100,Lake View,601327.8980218935,741573.7793992726
1098,5433,5433,Packers & Manley (NB),This stop (#5433) is northbound on the 2399 block of Packers Ave nearside Manley St,43.123888,-89.354861,MMT,CMAD,0,,3,0.0,1,Packers,2399,Manley,601930.5107591975,740038.3314648187
1099,5444,5444,N Sherman & Wheeler (SB),This stop (#5444) is southbound on the 4998 block of Sherman Ave (N) farside Wheeler Rd,43.147056,-89.363056,MMT,CMAD,0,,1,180.0,0,N Sherman,4998,Wheeler,601422.6079088526,742650.2402054064
1100,5461,5461,N Sherman & Thackeray (NB),This stop (#5461) is northbound on the 3501 block of Sherman Ave (N) farside Thackeray Rd,43.132703,-89.363316,MMT,CMAD,0,,1,0.0,0,N Sherman,3501,Thackeray,601304.1405515354,741058.5621447818
1101,5473,5473,Manitowish & Burning Wood (EB),This stop (#5473) is eastbound on the 5598 block of Manitowish Way farside Burning Wood Way,43.158118,-89.373775,MMT,CMAD,0,,1,90.0,0,Manitowish,5598,Burning Wood,600628.2553402289,743931.1702670405
1102,5482,5482,Northport & Barby (WB),This stop (#5482) is westbound on the 1000 block of Northport Dr nearside Barby Ln,43.137392,-89.380388,MMT,CMAD,0,,3,270.0,1,Northport,1000,Barby,599950.7900002461,741663.7885280896
1103,5484,5484,Wheeler & Golf View (WB),This stop (#5484) is westbound on the 1598 block of Wheeler Rd farside Golf View Rd,43.147926,-89.367616,MMT,CMAD,0,,1,270.0,0,Wheeler,1598,Golf View,601058.5921114185,742769.4195508418
1104,5520,5520,Northport & Goodland (WB),This stop (#5520) is westbound on the 1200 block of Northport Dr nearside Goodland Dr,43.136128,-89.376583,MMT,CMAD,0,,3,270.0,1,Northport,1200,Goodland,600250.9142602878,741504.5751857958
1105,5536,5536,Troy & Lerdahl (WB),This stop (#5536) is westbound on the 600 block of Troy Dr nearside Lerdahl Rd,43.133885,-89.389299,MMT,CMAD,0,,3,270.0,1,Troy,600,Lerdahl,599203.8716606295,741318.963453466
1106,5540,5540,Comanche & Wheeler (SB),This stop (#5540) is southbound on the 5100 block of Comanche Way nearside Wheeler Rd,43.14911,-89.372447,MMT,CMAD,0,,3,180.0,0,Comanche,5100,Wheeler,600674.7390954345,742924.8149040705
1107,5546,5546,Packers & Scott (SB),This stop (#5546) is southbound on the 3598 block of Packers Ave farside Scott Ln,43.132574,-89.355495,MMT,CMAD,0,,1,180.0,1,Packers,3598,Scott,601937.8918565802,741005.4826019332
1108,5607,5607,Northland & Delaware (EB),This stop (#5607) is eastbound on the 1199 block of Northland Dr nearside Delaware Blvd,43.145315,-89.375255,MMT,CMAD,0,,3,90.0,1,Northland,1199,Delaware,600421.1444433625,742517.5820617455
1109,5610,5610,Wheeler & Comanche (WB),This stop (#5610) is westbound on the 1298 block of Wheeler Rd farside Comanche Way,43.148412,-89.372385,MMT,CMAD,0,,1,270.0,0,Wheeler,1298,Comanche,600675.0243255628,742847.0392964676
1110,5620,5620,School & Fulton (SB),This stop (#5620) is southbound on the 4598 block of School Rd farside Fulton Ln,43.143589,-89.383029,MMT,CMAD,0,,1,180.0,1,School,4598,Fulton,599778.721224665,742364.7002202617
1111,5625,5625,School & Northland (NB),This stop (#5625) is northbound on the 4799 block of School Rd nearside Northland Dr,43.145953,-89.382644,MMT,CMAD,0,,3,0.0,1,School,4799,Northland,599826.0564827072,742625.1490979653
1112,5628,5628,Menomonie & Comanche (WB),This stop (#5628) is westbound on the 1398 block of Menomonie Ln farside Comanche Way,43.152683,-89.373878,MMT,CMAD,0,,1,270.0,1,Menomonie,1398,Comanche,600582.9487429266,743328.4751642117
1113,5657,5657,Murphy & Green (EB),This stop (#5657) is eastbound on the 201 block of Murphy Dr farside Green Blvd,43.138946,-89.396673,MMT,PRIV,0,,1,90.0,1,Murphy,201,Green,598640.1135609162,741917.4386693111
1114,5663,5663,Northport & Barby (EB),This stop (#5663) is eastbound on the 1001 block of Northport Dr nearside Barby Ln,43.137124,-89.380833,MMT,CMAD,0,,3,90.0,1,Northport,1001,Barby,599912.8598334275,741636.2598824083
1115,5683,5683,N Sherman & Trailsway (NB),This stop (#5683) is northbound on the 2601 block of Sherman Ave (N) nearside Trailsway,43.126059,-89.363445,MMT,CMAD,0,,3,0.0,1,N Sherman,2601,Trailsway,601248.5973282931,740321.8248621172
1116,5702,5702,Wheeler & Delaware (WB),This stop (#5702) is westbound on the 1200 block of Wheeler Rd nearside Delaware Blvd,43.148431,-89.375463,MMT,CMAD,0,,3,270.0,0,Wheeler,1200,Delaware,600425.462679771,742864.4442329856
1117,5715,5715,Northport & Kennedy (EB),This stop (#5715) is eastbound on the 599 block of Northport Dr nearside Kennedy Rd,43.139714,-89.38832,MMT,CMAD,0,,3,90.0,0,Northport,599,Kennedy,599323.0548651697,741960.9996676968
1118,5725,5725,Wheeler & Wheeler (EB),This stop (#5725) is eastbound on the 1501 block of Wheeler Rd nearside Wheeler Ct,43.14815,-89.368703,MMT,CMAD,0,,3,90.0,0,Wheeler,1501,Wheeler,600971.933678896,742799.6758693439
1119,5733,5733,Packers & Schlimgen (NB),This stop (#5733) is northbound on the 1799 block of Packers Ave nearside Schlimgen Ave,43.118633,-89.354829,MMT,CMAD,0,,3,0.0,1,Packers,1799,Schlimgen,601897.518384536,739454.9529489209
1120,5741,5741,N Sherman & Northport (NB),This stop (#5741) is northbound on the 3399 block of Sherman Ave (N) farside Northport Dr,43.131046,-89.363354,MMT,CMAD,0,,1,0.0,0,N Sherman,3399,Northport,601289.81549128,740874.8498540584
1121,5748,5748,N Sherman & Schlimgen (SB),This stop (#5748) is southbound on the 1800 block of Sherman Ave (N) nearside Schlimgen Ave,43.11904,-89.363884,MMT,CMAD,0,,3,180.0,1,N Sherman,1800,Schlimgen,601165.3474858112,739545.0117033188
1122,5753,5753,N Sherman & Tennyson (NB),This stop (#5753) is northbound on the 3801 block of Sherman Ave (N) farside Tennyson Ln,43.135147,-89.363215,MMT,CMAD,0,,1,0.0,0,N Sherman,3801,Tennyson,601328.9164681113,741329.3070256604
1123,5765,5765,School & Northport (NB),This stop (#5765) is northbound on the 4101 block of School Rd farside Northport Dr,43.138423,-89.382921,MMT,CMAD,0,,1,0.0,1,School,4101,Northport,599752.2953438726,741790.8220821745
1124,5777,5777,Packers & Elka (NB),This stop (#5777) is northbound on the 2599 block of Packers Ave nearside Elka Ln,43.125634,-89.354921,MMT,CMAD,0,,3,0.0,1,Packers,2599,Elka,601937.4663945092,740232.406978194
1125,5796,5796,Troy & School (WB),This stop (#5796) is westbound on the 898 block of Troy Dr farside School Rd,43.133866,-89.38359,MMT,CMAD,0,,1,270.0,1,Troy,898,School,599666.9728987277,741288.4045424316
1126,5797,5797,Northland & Judy (EB),This stop (#5797) is eastbound on the 999 block of Northland Dr nearside Judy Ln,43.145594,-89.38047,MMT,CMAD,0,,3,90.0,1,Northland,999,Judy,599999.9761112465,742574.4848352092
1127,5814,5814,School & Havey (SB),This stop (#5814) is southbound on the 4300 block of School Rd nearside Havey Rd,43.141172,-89.383092,MMT,CMAD,0,,3,180.0,0,School,4300,Havey,599757.1464968671,742096.7666624264
1128,5815,5815,Northport & Goodland (EB),This stop (#5815) is eastbound on the 1201 block of Northport Dr farside Goodland Dr,43.135743,-89.376621,MMT,CMAD,0,,1,90.0,1,Northport,1201,Goodland,600245.2119958684,741462.0355388499
